node,community,in_degree,out_degree,total_degree,in_degree_in_group,out_degree_in_group,total_degree_in_group,in_degree_between,out_degree_between,total_degree_between,weighted_in_degree,weighted_out_degree,weighted_total_degree,weighted_in_degree_in_group,weighted_out_degree_in_group,weighted_total_degree_in_group,weighted_in_degree_between,weighted_out_degree_between,weighted_total_degree_between,in_group_indegree_ratio,in_group_outdegree_ratio,in_group_indegree_strength_fraction,in_group_outdegree_strength_fraction,k_core_in,k_core_out,k_core_undirected,s_core_in,s_core_out,s_core_undirected,in_reach_2,out_reach_2,undirected_reach_2,out_degree_normalized,in_degree_normalized,in_out_ratio,weighted_in_out_ratio,ego_density,density_clustering_coefficient,cg_cycle,cg_middleman,cg_in,cg_out,cg_total,barrat_local,r_norm_ranked,page_rank,salsa_hub,salsa_authority,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized,in_reach_2_normalized,out_reach_2_normalized
111344559,3,0,2,2,0,2,2,0,0,0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0.0,3.0,2.0,1,3,3,7.075638576381519e-5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010350032544555487,0.01282051282051282,0.0,0.0004047531047145503,0.0,1.6546593552785288e-6,0.0007429420505200594,0.002228826151560178
83795099,1,0,24,24,0,21,21,0,3,3,0.0,29.0,29.0,0.0,26.0,26.0,0.0,3.0,3.0,0.0,0.875,0.0,0.896551724137931,0,1,4,0.0,20.0,18.0,1,26,48,0.0010259675935753202,0.0,0.0,0.0,0.043333333333333335,0.003472222222222222,0.0,0.0,0.0,0.0037481259370314842,0.0037481259370314842,0.0074962518740629685,0.0,0.0012464437102068379,0.012820512820512818,0.0,0.003960749518742812,0.0,2.647454968445646e-5,0.0007429420505200594,0.019316493313521546
809841734058393600,17,0,4,4,0,4,4,0,0,0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0.0,7.0,4.0,1,5,5,0.00017689096440953796,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011397246030127796,0.01282051282051282,0.0,0.0010122924093943775,0.0,2.757765592130881e-6,0.0007429420505200594,0.003714710252600297
2744294556,2,2,35,37,2,33,35,0,2,2,2.0,41.0,43.0,2.0,39.0,41.0,0.0,2.0,2.0,1.0,0.9428571428571428,1.0,0.9512195121951219,0,2,9,4.0,29.0,32.0,4,212,302,0.0014505059081582113,7.075638576381519e-5,0.057142857142693876,0.04878048780475907,0.07823613086770982,0.053323593864134405,0.0,0.3684210526315789,0.0,0.06384505021520803,0.0755813953488372,0.14857881136950904,0.0,0.0012839124332182416,0.012820512820512824,0.0014347202295552353,0.0,0.0018666213131113274,0.00016656904176470523,0.0029717682020802376,0.1575037147102526
1511704288401059840,5,7,5,11,7,5,11,0,0,0,79.0,5.0,83.0,79.0,5.0,83.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,5,38.0,7.0,51.0,8,8,12,0.00014151277152763038,0.0027594990447887924,1.399999999972,15.799999999684,0.2916666666666667,0.15625,0.07894736842105263,0.23026315789473684,0.24871794871794872,0.08333333333333333,0.20538243626062322,0.34843205574912894,0.8666666666666667,0.0045234460583649435,0.01282051282051282,0.0014347202295552364,0.015381864469276696,0.0,6.618637421114115e-6,0.005943536404160475,0.005943536404160475
1176545268415619072,5,1,5,6,1,5,6,0,0,0,1.0,31.0,32.0,1.0,31.0,32.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,5,1.0,15.0,48.0,2,9,17,0.0010967239793391354,3.5378192881907595e-5,0.199999999996,0.032258064516024976,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.33064516129032256,0.25625,0.4125,0.0,0.0009643165542573562,0.01282051282051282,0.0014347202295552362,0.005609910467288537,0.0,9.376403013244997e-6,0.0014858841010401188,0.006686478454680535
951720519203635201,5,0,5,5,0,5,5,0,0,0,0.0,35.0,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,5,0.0,16.0,50.0,1,9,12,0.0012382367508667657,0.0,0.0,0.0,0.5333333333333333,0.44,0.0,0.0,0.0,0.32857142857142857,0.32857142857142857,0.5285714285714286,0.0,0.0008068102381940172,0.01282051282051282,0.0,0.0061557740166801045,0.0,6.618637421114115e-6,0.0007429420505200594,0.006686478454680535
316937242,18,0,1,1,0,1,1,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0.0,1.0,1.0,1,2,2,3.5378192881907595e-5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009381881728425309,0.01282051282051282,0.0,0.00020234918822426007,0.0,1.1031062368523526e-6,0.0007429420505200594,0.0014858841010401188
754923996,2,2,2,4,1,0,1,1,2,3,5.0,2.0,7.0,3.0,0.0,3.0,2.0,2.0,4.0,0.5,0.0,0.6,0.0,0,0,3,18.0,3.0,12.0,4,3,148,7.075638576381519e-5,0.00017689096440953796,0.99999999995,2.499999999875,0.3,0.125,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0013293270639454797,0.012820512820512817,0.0014347202295552346,0.0,0.0014724212555562444,8.162986152707409e-5,0.0029717682020802376,0.002228826151560178
1380265270137257987,19,0,3,3,0,3,3,0,0,0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0.0,6.0,2.0,1,4,4,0.00010613457864572278,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109679411331806,0.012820512820512822,0.0,0.000607211668231411,0.0,2.206212473704705e-6,0.0007429420505200594,0.0029717682020802376
93471126,2,0,7,7,0,7,7,0,0,0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,6,0.0,9.0,11.0,1,32,55,0.00024764735017335313,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0012464437102068379,0.01282051282051282,0.0,0.0,0.00018707632994974244,3.0335421513439695e-5,0.0007429420505200594,0.0237741456166419
1122760625283670016,2,0,87,87,0,79,79,0,8,8,0.0,109.0,109.0,0.0,99.0,99.0,0.0,10.0,10.0,0.0,0.9080459770114943,0.0,0.908256880733945,0,2,9,0.0,37.0,37.0,1,285,307,0.0038562230241279277,0.0,0.0,0.0,0.027951933124346916,0.01677896683841987,0.0,0.0,0.0,0.039097503733731595,0.039097503733731595,0.07819500746746319,0.0,0.0012464437102068379,0.012820512820512815,0.0,0.0,0.006458070527032733,0.00016932680735683611,0.0007429420505200594,0.21173848439821694
1172106776646279168,2,7,2,9,5,2,7,2,0,2,10.0,2.0,12.0,7.0,2.0,9.0,3.0,0.0,3.0,0.7142857142857143,1.0,0.7,1.0,1,0,7,18.0,2.0,21.0,24,3,413,7.075638576381519e-5,0.0003537819288190759,3.499999999825,4.99999999975,0.18888888888888888,0.09876543209876543,0.0,0.0,0.09166666666666666,0.5,0.06770833333333333,0.10416666666666667,0.0,0.0014080741556565823,0.01282051282051282,0.0014347202295552357,0.0,0.0014093594728538106,0.0002277914379100108,0.017830609212481426,0.002228826151560178
1083407707028238342,1,4,2,6,2,1,3,2,1,3,4.0,2.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,0.5,0.5,0.5,0.5,1,1,4,12.0,3.0,9.0,15,3,140,7.075638576381519e-5,0.00014151277152763038,1.9999999999,1.9999999999,0.4666666666666667,0.32,0.0,1.0,0.25,0.5,0.39285714285714285,0.75,0.8666666666666667,0.004150768651034684,0.01282051282051283,0.0014347202295552372,0.0,0.00035577104262707326,7.721743657966468e-5,0.011144130757800892,0.002228826151560178
201601822,4,0,28,28,0,24,24,0,4,4,0.0,39.0,39.0,0.0,34.0,34.0,0.0,5.0,5.0,0.0,0.8571428571428571,0.0,0.8717948717948718,0,1,5,0.0,22.0,15.0,1,173,196,0.0013797495223943962,0.0,0.0,0.0,0.06527093596059114,0.03188775510204082,0.0,0.0,0.0,0.0365622032288699,0.0365622032288699,0.0731244064577398,0.0,0.0012464437102068379,0.012820512820512824,0.0,0.004273592765738243,0.0,0.00010810441121153055,0.0007429420505200594,0.12852897473997027
1279630596633800706,20,1,2,2,1,2,2,0,0,0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,3.0,4.0,1,2,2,3.5378192881907595e-5,0.0,0.499999999975,0.499999999975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009381885779379201,0.01282051282051282,0.0,0.0004047531047145503,0.0,1.1031062368523526e-6,0.0007429420505200594,0.0014858841010401188
66369181,2,3,53,56,2,49,51,1,4,5,9.0,62.0,71.0,8.0,57.0,65.0,1.0,5.0,6.0,0.6666666666666666,0.9245283018867925,0.8888888888888888,0.9193548387096774,0,2,9,21.0,33.0,36.0,4,105,364,0.0021934479586782707,0.00031840373593716834,0.05660377358479886,0.1451612903223465,0.05733082706766917,0.04049744897959184,0.0,0.2398190045248869,0.2222222222222222,0.04109801488833747,0.05531370038412292,0.10627400768245839,0.0,0.0013269526637559946,0.012820512820512832,0.0014347202295552357,0.0,0.00433927469181683,0.00020076533510712816,0.0029717682020802376,0.07800891530460624
265814534,2,0,37,37,0,36,36,0,1,1,0.0,40.0,40.0,0.0,39.0,39.0,0.0,1.0,1.0,0.0,0.972972972972973,0.0,0.975,0,1,9,0.0,28.0,28.0,1,179,201,0.0014151277152763036,0.0,0.0,0.0,0.041251778093883355,0.015339663988312637,0.0,0.0,0.0,0.029166666666666667,0.029166666666666667,0.058333333333333334,0.0,0.0012464437102068379,0.012820512820512825,0.0,0.0,0.0014191062118399378,0.00011086217680366143,0.0007429420505200594,0.13298662704309064
15448383,4,0,2,2,0,2,2,0,0,0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0.0,3.0,3.0,1,6,11,7.075638576381519e-5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012464437102068379,0.01282051282051282,0.0,0.00037266538271685246,0.0,6.067084302687939e-6,0.0007429420505200594,0.004457652303120356
2511882350,5,2,6,7,2,6,7,0,0,0,2.0,44.0,45.0,2.0,44.0,45.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,5,4.0,17.0,51.0,7,8,12,0.0015212622939220265,3.5378192881907595e-5,0.33333333332777776,0.04545454545444215,0.6,0.44,0.15384615384615385,0.07692307692307693,0.0,0.32558139534883723,0.29797979797979796,0.5227272727272727,0.3333333333333333,0.0019106509311523868,0.012820512820512818,0.0014347202295552362,0.008000774173130387,0.0,6.618637421114115e-6,0.005200594353640416,0.005943536404160475
1432532274621272066,5,6,4,9,6,4,9,0,0,0,6.0,18.0,23.0,6.0,18.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,5,7.0,11.0,47.0,8,7,13,0.0006014292789924291,0.00017689096440953796,1.4999999999625,0.3333333333314815,0.5,0.3877551020408163,0.1111111111111111,0.8888888888888888,0.4,0.0,0.3680555555555556,0.6818181818181818,0.5333333333333333,0.0020407901180568987,0.012820512820512817,0.0014347202295552362,0.003993148300395655,0.0,7.170190539540292e-6,0.005943536404160475,0.005200594353640416
3307687069,5,1,6,6,1,6,6,0,0,0,1.0,6.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,1,1.0,8.0,6.0,1,11,11,0.00017689096440953796,0.0,0.16666666666388888,0.16666666666388888,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008068102381940172,0.01282051282051282,0.0,0.0010228264001508336,0.0,6.067084302687939e-6,0.0007429420505200594,0.008172362555720654
1156734634257817600,2,6,29,34,6,28,33,0,1,1,7.0,35.0,40.0,7.0,34.0,39.0,0.0,1.0,1.0,1.0,0.9655172413793104,1.0,0.9714285714285714,2,2,9,24.0,24.0,33.0,19,101,133,0.0011674803651029505,0.00017689096440953796,0.2068965517234245,0.19999999999942855,0.125,0.09365244536940687,0.053156146179401995,0.6146179401993356,0.4,0.04601571268237935,0.12334983498349834,0.20614035087719298,0.6,0.0014108337095789937,0.012820512820512827,0.0014347202295552372,0.0,0.0014191062118399378,7.335656475068145e-5,0.01411589895988113,0.075037147102526
731364674,16,0,2,2,0,2,2,0,0,0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2,0.0,3.0,4.0,1,3,5,7.075638576381519e-5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012464437102068379,0.012820512820512834,0.0,0.00021058592330736037,0.0,2.757765592130881e-6,0.0007429420505200594,0.002228826151560178
3252386060,2,0,25,25,0,22,22,0,3,3,0.0,27.0,27.0,0.0,24.0,24.0,0.0,3.0,3.0,0.0,0.88,0.0,0.8888888888888888,0,1,7,0.0,19.0,21.0,1,32,55,0.000955211207811505,0.0,0.0,0.0,0.04,0.0016,0.0,0.0,0.0,0.0030864197530864196,0.0030864197530864196,0.006172839506172839,0.0,0.0012464437102068379,0.012820512820512829,0.0,0.0,0.001813235266983626,3.0335421513439695e-5,0.0007429420505200594,0.0237741456166419
227557590,2,0,32,32,0,28,28,0,4,4,0.0,35.0,35.0,0.0,31.0,31.0,0.0,4.0,4.0,0.0,0.875,0.0,0.8857142857142857,0,2,9,0.0,25.0,26.0,1,107,133,0.0012382367508667657,0.0,0.0,0.0,0.08996212121212122,0.0615234375,0.0,0.0,0.0,0.06359447004608294,0.06359447004608294,0.11705069124423963,0.0,0.0012464437102068379,0.012820512820512829,0.0,0.0,0.0023108227882226995,7.335656475068145e-5,0.0007429420505200594,0.07949479940564635
970153086982307840,5,0,3,3,0,3,3,0,0,0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,3,0.0,7.0,9.0,1,8,12,0.00017689096440953796,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008068102381940172,0.01282051282051282,0.0,0.0008514419785436989,0.0,6.618637421114115e-6,0.0007429420505200594,0.005943536404160475
1267345823236411392,5,4,5,8,4,5,8,0,0,0,4.0,27.0,30.0,4.0,27.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,5,5.0,14.0,48.0,6,8,13,0.0009198330149295974,0.00010613457864572278,0.799999999984,0.14814814814759947,0.5,0.40816326530612246,0.15555555555555556,1.0,0.0,0.2692307692307692,0.41954022988505746,0.6781609195402298,0.0,0.0009030467843246595,0.01282051282051282,0.0014347202295552362,0.0052479393044776446,0.0,7.170190539540292e-6,0.004457652303120356,0.005943536404160475
441540997,4,3,2,5,2,2,4,1,0,1,5.0,2.0,7.0,3.0,2.0,5.0,2.0,0.0,2.0,0.6666666666666666,1.0,0.6,1.0,0,0,3,16.0,3.0,9.0,6,6,178,7.075638576381519e-5,0.00017689096440953796,1.499999999925,2.499999999875,0.3,0.16,0.0,0.375,0.2,0.0,0.17857142857142858,0.35714285714285715,0.0,0.0019465855213099625,0.01282051282051282,0.001434720229555235,0.00024027339317922447,0.0,9.817645507985938e-5,0.004457652303120356,0.004457652303120356
15872418,6,1,1,2,1,1,2,0,0,0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,3.0,2,2,6,3.5378192881907595e-5,3.5378192881907595e-5,0.9999999999,0.9999999999,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001240931592867789,0.01282051282051282,0.0014347202295552362,0.0004036592051009924,0.0,3.3093187105570577e-6,0.0014858841010401188,0.0014858841010401188
63689241,5,1,9,9,1,9,9,0,0,0,1.0,10.0,10.0,1.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,12.0,6.0,1,9,15,0.00031840373593716834,0.0,0.11111111110987654,0.099999999999,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008068102381940172,0.012820512820512818,0.0,0.0017120425872289013,0.0,8.273296776392644e-6,0.0007429420505200594,0.006686478454680535
954388280656633856,2,0,24,24,0,23,23,0,1,1,0.0,29.0,29.0,0.0,28.0,28.0,0.0,1.0,1.0,0.0,0.9583333333333334,0.0,0.9655172413793104,0,1,8,0.0,23.0,26.0,1,209,233,0.0010259675935753202,0.0,0.0,0.0,0.075,0.036458333333333336,0.0,0.0,0.0,0.07496251874062969,0.07496251874062969,0.14992503748125938,0.0,0.0012464437102068379,0.012820512820512827,0.0,0.0,0.001132804120076325,0.00012851187659329908,0.0007429420505200594,0.15527488855869243
