node,community,in_degree,out_degree,total_degree,in_degree_in_group,out_degree_in_group,total_degree_in_group,in_degree_between,out_degree_between,total_degree_between,weighted_in_degree,weighted_out_degree,weighted_total_degree,weighted_in_degree_in_group,weighted_out_degree_in_group,weighted_total_degree_in_group,weighted_in_degree_between,weighted_out_degree_between,weighted_total_degree_between,in_group_indegree_ratio,in_group_outdegree_ratio,in_group_indegree_strength_fraction,in_group_outdegree_strength_fraction,k_core_in,k_core_out,k_core_undirected,s_core_in,s_core_out,s_core_undirected,in_reach_2,out_reach_2,undirected_reach_2,out_degree_normalized,in_degree_normalized,in_out_ratio,weighted_in_out_ratio,ego_density,density_clustering_coefficient,cg_cycle,cg_middleman,cg_in,cg_out,cg_total,barrat_local,r_norm_ranked,page_rank,salsa_hub,salsa_authority,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized,in_reach_2_normalized,out_reach_2_normalized
9960497462055909638,5,8,105,113,1,104,105,7,1,8,10.0,105.0,115.0,2.0,104.0,106.0,8.0,1.0,9.0,0.125,0.9904761904761905,0.2,0.9904761904761905,3,1,6,25.0,77.0,36.0,15,313,1094,0.0006942378260438362,6.611788819465106e-5,0.07619047619040363,0.09523809523800453,0.01032448377581121,0.0015662933667475918,0.0,0.0026455026455026454,0.2357142857142857,0.0,0.0014751552795031057,0.002639751552795031,0.0,0.00010982736580881869,0.006060606060606056,9.963136395337247e-5,0.0,0.0003781513167772088,1.0759565105853074e-5,0.001487652484379649,0.031042348507388674
1916703924144834272,6,5,45,50,3,38,41,2,7,9,8.0,46.0,54.0,4.0,39.0,43.0,4.0,7.0,11.0,0.6,0.8444444444444444,0.5,0.8478260869565217,3,2,6,23.0,29.0,37.0,11,791,1261,0.0003041422856953949,5.289431055572085e-5,0.11111111111086419,0.17391304347788278,0.03142857142857143,0.011245314452311536,0.034013605442176874,0.06462585034013606,0.421875,0.0004940711462450593,0.016452344931921332,0.02546296296296296,0.7142857142857143,0.0001055396336575237,0.0060606060606060615,9.963136395337244e-5,0.0,0.0008883091942574195,1.2402021570823333e-5,0.0010909451552117426,0.07844887434295349
1916703923276612670,6,2,52,54,1,50,51,1,2,3,2.0,53.0,55.0,1.0,51.0,52.0,1.0,2.0,3.0,0.5,0.9615384615384616,0.5,0.9622641509433962,2,1,4,5.0,34.0,11.0,10,184,427,0.0003504248074316506,1.3223577638930212e-5,0.038461538461464495,0.03773584905653257,0.020202020202020204,0.00205761316872428,0.014285714285714285,0.014285714285714285,1.0,0.0005549389567147614,0.0022298456260720413,0.0037735849056603774,0.0,9.93986547967097e-5,0.006060606060606059,9.963136395337237e-5,0.0,0.0001290452896465233,4.199574314624554e-6,0.0009917683229197659,0.018248537141723694
1916703923041733782,24,4,94,98,0,87,87,4,7,11,7.0,95.0,102.0,0.0,88.0,88.0,7.0,7.0,14.0,0.0,0.925531914893617,0.0,0.9263157894736842,3,2,6,23.0,68.0,41.0,11,1045,1407,0.0006281199378491851,4.628252173625574e-5,0.04255319148931643,0.07368421052623822,0.013465179886387544,0.0031884366032522054,0.010638297872340425,0.03288201160541586,0.5952380952380952,0.0016411997736276173,0.0050050556117290194,0.007761437908496732,0.2857142857142857,0.00010246298856530398,0.006060606060606052,9.963136395337239e-5,0.0,0.0010294842855558262,1.3837941594090744e-5,0.0010909451552117426,0.10363978974511553
1904382736286613747,51,8,125,133,0,115,115,8,10,18,10.0,132.0,142.0,0.0,119.0,119.0,10.0,13.0,23.0,0.0,0.92,0.0,0.9015151515151515,3,1,6,26.0,83.0,45.0,26,1486,2249,0.000872756124169394,6.611788819465106e-5,0.06399999999994879,0.07575757575751838,0.008905852417302799,0.001223704912301148,0.001738374619730552,0.008691873098652759,0.07857142857142857,0.0007331378299120235,0.0015742568973797961,0.0029252437703141928,0.4857142857142857,0.00010619205246807924,0.006060606060606065,9.963136395337253e-5,0.0,0.0015582574004080474,2.2119069399509654e-5,0.0025785976395913913,0.1473767727858772
1902933184790659377,18,2,106,108,0,101,101,2,5,7,3.0,107.0,110.0,0.0,102.0,102.0,3.0,5.0,8.0,0.0,0.9528301886792453,0.0,0.9532710280373832,1,1,4,14.0,74.0,17.0,10,646,896,0.0007074614036827664,1.983536645839532e-5,0.018867924528284088,0.02803738317754389,0.009599048589874279,0.0004286694101508916,0.0,0.013157894736842105,0.0,0.00022251891410769915,0.0005097706032285472,0.0010195412064570944,0.0,0.00010023160827030894,0.006060606060606057,9.963136395337237e-5,0.0,0.0003478856308496425,8.812221512654803e-6,0.0009917683229197659,0.06406823366061688
2565740590717209290,7,7,287,293,1,283,283,6,4,10,7.0,287.0,293.0,1.0,283.0,283.0,6.0,4.0,10.0,0.14285714285714285,0.9860627177700348,0.14285714285714285,0.9860627177700348,1,0,3,5.0,99.0,11.0,11,431,845,0.0018909716023670204,3.967073291679064e-5,0.02439024390243053,0.02439024390243053,0.0035298517929776988,0.0001055545130418465,0.0,0.004079254079254079,0.03333333333333333,0.0,9.414866073530103e-5,0.00018829732147060207,0.0,0.00011262337005646954,0.006060606060606082,9.963136395337256e-5,0.0003860761532235024,0.0,8.31063301137646e-6,0.0010909451552117426,0.042745214717841915
5237356040096834240,37,1,58,59,1,57,58,0,1,1,1.0,58.0,59.0,1.0,57.0,58.0,0.0,1.0,1.0,1.0,0.9827586206896551,1.0,0.9827586206896551,1,0,2,1.0,43.0,4.0,4,345,494,0.00038348375152897615,6.611788819465106e-6,0.0172413793103151,0.0172413793103151,0.017231638418079096,0.0005745475438092502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.840426317062627e-5,0.006060606060606058,9.96313639533723e-5,0.0001449455687670964,0.0,4.858523914343161e-6,0.00039670732916790636,0.034216007140731926
5512410017053180841,8,4,67,71,0,64,64,4,3,7,4.0,67.0,71.0,0.0,64.0,64.0,4.0,3.0,7.0,0.0,0.9552238805970149,0.0,0.9552238805970149,2,1,6,10.0,52.0,24.0,17,434,865,0.0004429898509041621,2.6447155277860424e-5,0.05970149253722432,0.05970149253722432,0.016040688575899843,0.0021821067248561795,0.007462686567164179,0.022388059701492536,0.0,0.0,0.0016096579476861167,0.002414486921529175,0.0,0.00010161564717108931,0.006060606060606055,9.963136395337253e-5,0.0,0.00022727869335836814,8.507334384426791e-6,0.0016860061489636022,0.04304274521471784
5314959693612765610,1,2,93,95,1,90,91,1,3,4,2.0,93.0,95.0,1.0,90.0,91.0,1.0,3.0,4.0,0.5,0.967741935483871,0.5,0.967741935483871,2,1,6,5.0,69.0,24.0,11,541,781,0.0006148963602102549,1.3223577638930212e-5,0.021505376344062896,0.021505376344062896,0.011198208286674132,0.0005658669081032141,0.005405405405405406,0.010810810810810811,0.0,0.0004675081813931744,0.0007840501792114696,0.0013582342954159593,0.34285714285714286,9.898728653425617e-5,0.006060606060606051,9.963136395337255e-5,0.0,3.46876368202409e-5,7.681188617615402e-6,0.0010909451552117426,0.053654666269959336
7367825719839431021,42,7,57,64,1,56,57,6,1,7,7.0,57.0,64.0,1.0,56.0,57.0,6.0,1.0,7.0,0.14285714285714285,0.9824561403508771,0.14285714285714285,0.9824561403508771,3,1,5,26.0,40.0,24.0,21,226,757,0.00037687196270951104,4.628252173625574e-5,0.12280701754364419,0.12280701754364419,0.017361111111111112,0.0015117157974300832,0.0,0.007537688442211055,0.07142857142857142,0.0006265664160401002,0.0019851116625310174,0.003528225806451613,0.6,0.00010660887938834237,0.006060606060606058,9.96313639533725e-5,0.0,0.0004674909745809863,7.4451469699550065e-6,0.0020827134781315083,0.02241396409798671
2145222257508572858,3,4,10,13,4,10,13,0,0,0,4.0,12.0,15.0,4.0,12.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,3,5.0,12.0,14.0,8,15,102,7.272967701411617e-5,1.983536645839532e-5,0.399999999996,0.33333333333055554,0.1346153846153846,0.05555555555555555,0.0,0.21666666666666667,0.16666666666666666,0.0,0.048701298701298704,0.09740259740259741,0.0,0.00011943196637331705,0.0060606060606060615,9.96313639533726e-5,2.6837706706306363e-5,0.0,1.003177002556685e-6,0.0007934146583358127,0.001487652484379649
2166999090283578271,3,3,1,4,3,1,4,0,0,0,5.0,1.0,6.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,3,8.0,1.0,11.0,13,2,109,6.611788819465106e-6,3.305894409732553e-5,2.9999999997,4.9999999995,0.4,0.25,0.0,0.0,0.2,0.0,0.1111111111111111,0.2222222222222222,0.0,0.00012685126677429274,0.006060606060606063,9.963136395337258e-5,0.0,8.271472150600534e-5,1.0720224831243008e-6,0.0012892988197956957,0.00019835366458395318
9473079814715521220,3,1,13,13,1,13,13,0,0,0,1.0,13.0,13.0,1.0,13.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,3,1.0,13.0,11.0,1,24,28,7.934146583358127e-5,0.0,0.0769230769224852,0.0769230769224852,0.10256410256410256,0.020833333333333332,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.0,9.77209155515598e-5,0.006060606060606063,0.0,2.3144514212702916e-5,0.0,2.753819222704626e-7,9.917683229197659e-5,0.0023802439750074383
1916703922605526935,6,5,141,146,2,134,136,3,7,10,7.0,142.0,149.0,3.0,134.0,137.0,4.0,8.0,12.0,0.4,0.950354609929078,0.42857142857142855,0.9436619718309859,3,2,6,18.0,90.0,41.0,12,985,1332,0.0009388740123640451,4.628252173625574e-5,0.035460992907776274,0.04929577464785261,0.008860153256704981,0.001880787037037037,0.014775413711583925,0.020685579196217493,0.10714285714285714,0.0009305835010060363,0.002384259259259259,0.003895433425634768,0.45714285714285713,0.00010440964193684417,0.0060606060606060675,9.963136395337243e-5,0.0,0.0008345165694363388,1.3100311445152005e-5,0.0011901219875037191,0.09768917980759695
1916703921842161332,9,1,142,143,1,131,132,0,11,11,1.0,148.0,149.0,1.0,135.0,136.0,0.0,13.0,13.0,1.0,0.9225352112676056,1.0,0.9121621621621622,1,2,6,1.0,90.0,43.0,7,1400,1402,0.0009785447452808358,6.611788819465106e-6,0.007042253521121802,0.006756756756752192,0.008913621589677928,0.0018845467169212459,0.027972027972027972,0.06993006993006994,0.0,0.002611654207398888,0.0032381582679398696,0.005045456709029464,0.14285714285714285,9.829960393932196e-5,0.006060606060606068,9.963136395337248e-5,0.0,0.0009893770347624287,1.3788766250828161e-5,0.0006942378260438362,0.13884756520876723
5015364137811829106,21,0,95,95,0,89,89,0,6,6,0.0,95.0,95.0,0.0,89.0,89.0,0.0,6.0,6.0,0.0,0.9368421052631579,0.0,0.9368421052631579,0,1,4,0.0,72.0,17.0,1,1131,1137,0.0006281199378491851,0.0,0.0,0.0,0.011074561403508772,0.000664819944598338,0.0,0.0,0.0,0.00022396416573348266,0.00022396416573348266,0.0004479283314669653,0.0,9.77209155515598e-5,0.006060606060606052,0.0,0.0,0.00015570503579886985,1.1182473057911285e-5,9.917683229197659e-5,0.11216899732222553
1916703922643272195,38,3,133,136,0,123,123,3,10,13,3.0,138.0,141.0,0.0,124.0,124.0,3.0,14.0,17.0,0.0,0.924812030075188,0.0,0.8985507246376812,2,2,6,5.0,88.0,41.0,9,1296,1556,0.0009124268570861847,1.983536645839532e-5,0.022556390977426653,0.021739130434766857,0.008480034349506225,0.001189446366782007,0.007380073800738007,0.025830258302583026,0.3333333333333333,0.0007136583223539745,0.0014972419227738377,0.0028368794326241137,0.0,0.00010175768235234923,0.006060606060606067,9.963136395337245e-5,0.0,0.001123957976356782,1.5303366823315706e-5,0.0008925914906277894,0.12853317465040168
1878305906848960454,10,1,44,45,0,44,44,1,0,1,1.0,44.0,45.0,0.0,44.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1.0,29.0,3.0,3,45,77,0.0002909187080564647,6.611788819465106e-6,0.022727272727221075,0.022727272727221075,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010047970450380029,0.006060606060606062,9.963136395337248e-5,0.00015622415946092705,0.0,7.573002862437721e-7,0.0002975304968759298,0.0044629574531389465
3969178591202755167,38,6,88,93,2,84,85,4,4,8,8.0,89.0,96.0,3.0,85.0,87.0,5.0,4.0,9.0,0.3333333333333333,0.9545454545454546,0.375,0.9550561797752809,3,1,6,28.0,64.0,42.0,20,567,975,0.0005818374161129294,4.628252173625574e-5,0.0681818181817407,0.0898876404493372,0.012087912087912088,0.0007407407407407407,0.0019157088122605363,0.006704980842911878,0.19642857142857142,0.0001321353065539112,0.0012731481481481483,0.0022471910112359553,0.7428571428571429,0.00010303572209051178,0.0060606060606060485,9.963136395337236e-5,0.0,0.0005315482928169857,9.589191936203607e-6,0.0019835366458395317,0.05623326390955073
7266316155456485195,11,1,177,178,0,170,170,1,7,8,1.0,178.0,179.0,0.0,171.0,171.0,1.0,7.0,8.0,0.0,0.96045197740113,0.0,0.9606741573033708,1,1,4,1.0,95.0,13.0,2,952,957,0.0011768984098647888,6.611788819465106e-6,0.005649717514121102,0.005617977528086732,0.005998857360502761,0.00035111238788343067,0.0,0.0,0.0,0.00023940245148110318,0.00023673495154824658,0.0004761300152361605,0.08571428571428572,9.848267074803948e-5,0.006060606060606073,9.963136395337236e-5,3.4262737251933295e-5,0.0,9.41216070045831e-6,0.00019835366458395318,0.09441634434196172
3749197198391181231,12,2,130,131,1,128,128,1,2,3,2.0,130.0,131.0,1.0,128.0,128.0,1.0,2.0,3.0,0.5,0.9846153846153847,0.5,0.9846153846153847,1,1,2,2.0,89.0,11.0,2,654,656,0.0008529207577109987,6.611788819465106e-6,0.015384615384603551,0.015384615384603551,0.007811568276684556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.82741454909415e-5,0.006060606060606064,9.963136395337245e-5,0.0004032997140046568,0.0,6.451805036050838e-6,0.00019835366458395318,0.06486164831895269
6720859994332495317,18,2,11,13,1,10,11,1,1,2,2.0,11.0,13.0,1.0,10.0,11.0,1.0,1.0,2.0,0.5,0.9090909090909091,0.5,0.9090909090909091,1,1,4,2.0,13.0,6.0,6,421,653,7.272967701411617e-5,1.3223577638930212e-5,0.18181818181652892,0.18181818181652892,0.08791208791208792,0.01775147928994083,0.0,0.09090909090909091,0.0,0.00909090909090909,0.019230769230769232,0.038461538461538464,0.0,0.0001000994325114448,0.0060606060606060615,9.963136395337251e-5,0.0,0.0001459235831513528,6.422299830093288e-6,0.0005950609937518596,0.04175344639492214
3405086085938091791,37,3,146,148,1,142,142,2,4,6,4.0,148.0,150.0,2.0,143.0,143.0,2.0,5.0,7.0,0.3333333333333333,0.9726027397260274,0.5,0.9662162162162162,1,1,4,5.0,91.0,16.0,5,709,953,0.0009653211676419056,1.3223577638930212e-5,0.02054794520546538,0.02702702702700877,0.007124471410185696,0.00032393909944930353,0.005154639175257732,0.006872852233676976,0.5,0.00014269406392694063,0.0003470936690114772,0.0006941873380229544,0.0,9.97765956426361e-5,0.006060606060606068,9.963136395337252e-5,3.0048489835232672e-6,0.0,9.372820425848244e-6,0.0004958841614598829,0.0703163740950114
8566397647292004077,22,5,79,84,2,79,81,3,0,3,6.0,79.0,85.0,3.0,79.0,82.0,3.0,0.0,3.0,0.4,1.0,0.5,1.0,3,0,5,21.0,60.0,17.0,21,80,517,0.0005223313167377434,3.967073291679064e-5,0.06329113924042622,0.07594936708851145,0.01246498599439776,0.0007086167800453515,0.0,0.0,0.125,0.0,0.00042523033309709425,0.00042523033309709425,0.0,0.00010495429881218441,0.006060606060606046,9.96313639533725e-5,4.897306224660447e-6,0.0,5.084730493351041e-6,0.0020827134781315083,0.007934146583358127
1878305908874808640,14,1,48,49,0,48,48,1,0,1,3.0,48.0,51.0,0.0,48.0,48.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1,0,1,14.0,32.0,5.0,6,49,475,0.0003173658633343251,1.983536645839532e-5,0.02083333333328993,0.06249999999986979,0.02040816326530612,0.00041649312786339027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.838222203984476e-5,0.006060606060606061,9.96313639533721e-5,0.0,1.1679986597123992e-5,4.671657609945348e-6,0.0005950609937518596,0.0048596647823068535
1904382733551929932,27,4,117,120,2,117,118,2,0,2,13.0,117.0,129.0,10.0,117.0,126.0,3.0,0.0,3.0,0.5,1.0,0.7692307692307693,1.0,1,0,3,36.0,84.0,47.0,11,117,662,0.0007669675030579523,7.934146583358127e-5,0.034188034188004965,0.11111111111101614,0.008683473389355743,0.0002824659275474896,0.0,0.0,0.4375,0.0,0.0006951800847457627,0.0013903601694915254,0.0,0.00010915452535822504,0.006060606060606061,9.963136395337221e-5,0.0,0.0005738397715991939,6.510815447965936e-6,0.0010909451552117426,0.011603689378161261
9813835955562699662,15,2,73,75,0,73,73,2,0,2,2.0,73.0,75.0,0.0,73.0,73.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1,0,2,2.0,57.0,4.0,5,74,271,0.0004826605838209528,1.3223577638930212e-5,0.027397260273935072,0.027397260273935072,0.013508771929824562,0.00035555555555555557,0.0,0.0,0.5,0.0,0.00018018018018018018,0.00036036036036036037,0.0,9.965880924950058e-5,0.0060606060606060545,9.963136395337247e-5,0.00021852037709024774,0.0,2.665303604831977e-6,0.0004958841614598829,0.007339085589606268
2150433372187452130,2,3,10,12,3,10,12,0,0,0,3.0,11.0,13.0,3.0,11.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,10.0,9.0,18.0,3,98,111,6.611788819465106e-5,1.3223577638930212e-5,0.299999999997,0.2727272727247934,0.2,0.1,0.08571428571428572,0.37142857142857144,1.0,0.05625,0.12393162393162394,0.18518518518518517,0.9428571428571428,0.00011681627943941363,0.006060606060606062,9.963136395337263e-5,5.930763933748029e-5,0.0,1.0916926204293339e-6,0.0002975304968759298,0.009719329564613707
9472933996962382959,16,5,146,150,1,146,146,4,0,4,12.0,146.0,157.0,1.0,146.0,146.0,11.0,0.0,11.0,0.2,1.0,0.08333333333333333,1.0,1,0,4,36.0,92.0,46.0,11,166,818,0.0009587093788224404,7.272967701411617e-5,0.0342465753424423,0.08219178082186152,0.00697986577181208,0.0002702580964821404,0.0,0.004137931034482759,0.4090909090909091,0.0,0.0007796257796257797,0.0015592515592515593,0.0,0.00010556588033427565,0.006060606060606068,9.963136395337221e-5,0.0,0.0006236364216855028,8.045086157758515e-6,0.0010909451552117426,0.016463354160468114
4629132298893459923,9,5,107,112,2,104,106,3,3,6,9.0,108.0,117.0,4.0,105.0,109.0,5.0,3.0,8.0,0.4,0.9719626168224299,0.4444444444444444,0.9722222222222222,3,2,6,19.0,78.0,42.0,10,561,1048,0.0007140731925022315,5.950609937518596e-5,0.04672897196257315,0.08333333333325617,0.010456885456885457,0.0014609203798392988,0.00867244829886591,0.015343562374916611,0.4583333333333333,0.00043675751222921035,0.0030424401139952247,0.004273504273504274,0.6571428571428571,0.0001040843362508806,0.006060606060606058,9.963136395337237e-5,0.0,0.0005816147458659326,1.0307151947837313e-5,0.0009917683229197659,0.05563820291579887
1916703924459406665,6,5,40,45,2,40,42,3,0,3,5.0,40.0,45.0,2.0,40.0,42.0,3.0,0.0,3.0,0.4,1.0,0.4,1.0,3,0,5,24.0,28.0,11.0,14,41,549,0.00026447155277860426,3.305894409732553e-5,0.1249999999996875,0.1249999999996875,0.025603864734299518,0.003950617283950617,0.0,0.0,0.35,0.0,0.0035353535353535356,0.006060606060606061,0.0,0.00010370110624097517,0.006060606060606063,9.96313639533725e-5,0.0,0.0001433907213282959,5.39945269023157e-6,0.0013884756520876724,0.0040662501239710405
1916703921301098260,9,7,175,181,3,157,159,4,18,22,10.0,183.0,192.0,6.0,160.0,165.0,4.0,23.0,27.0,0.42857142857142855,0.8971428571428571,0.6,0.8743169398907104,3,2,6,22.0,93.0,44.0,11,2065,2298,0.0012033455651426492,5.950609937518596e-5,0.039999999999977144,0.05464480874313954,0.007575757575757576,0.0017755681818181818,0.01096822995461422,0.03517397881996974,0.37777777777777777,0.0015403671473035634,0.0037015362106803218,0.005594614809274495,0.7714285714285715,0.00010532956637454777,0.0060606060606060745,9.963136395337237e-5,0.0,0.0022387743805409865,2.2600987763482963e-5,0.0010909451552117426,0.20480015868293167
1916703924157418377,17,2,73,75,0,72,72,2,1,3,2.0,73.0,75.0,0.0,72.0,72.0,2.0,1.0,3.0,0.0,0.9863013698630136,0.0,0.9863013698630136,1,1,3,2.0,57.0,5.0,6,152,343,0.0004826605838209528,1.3223577638930212e-5,0.027397260273935072,0.027397260273935072,0.013333333333333334,0.00017777777777777779,0.0,0.00684931506849315,0.0,0.0,0.00018018018018018018,0.00036036036036036037,0.0,0.00010026034874570387,0.0060606060606060545,9.963136395337244e-5,0.00012091402859504274,0.0,3.3734285478131665e-6,0.0005950609937518596,0.015074878508380442
